CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
187880103,12/27/2015,2:45:00,12/27/2015,2:49:00,12/27/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,GAS STATION,,,996928,163282,40.61484692,-73.95433716,"(40.614846919, -73.954337157)"
684911182,12/21/2015,20:54:00,12/21/2015,20:55:00,12/21/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,GAS STATION,,,1047825,156482,40.59596336,-73.77107818,"(40.595963363, -73.771078184)"
600230681,12/16/2015,18:02:00,12/16/2015,18:05:00,12/16/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,GAS STATION,,,1048280,188383,40.68352121,-73.76913708,"(40.683521212, -73.769137075)"
931777409,12/15/2015,1:35:00,12/15/2015,1:47:00,12/15/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,GAS STATION,,,1042946,249123,40.85027324,-73.78783867,"(40.850273239, -73.787838665)"
259346776,12/7/2015,16:55:00,12/7/2015,17:00:00,12/7/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,GAS STATION,,,1029432,151389,40.58209697,-73.83734226,"(40.582096965, -73.837342262)"
719826984,12/7/2015,2:00:00,12/7/2015,2:05:00,12/7/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,GAS STATION,,,994492,162930,40.6138839,-73.9631118,"(40.613883902, -73.963111802)"
108074846,12/4/2015,1:50:00,12/4/2015,1:55:00,12/4/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,GAS STATION,,,1025642,257097,40.87225751,-73.85033638,"(40.872257512, -73.85033638)"
506536051,12/3/2015,20:20:00,12/3/2015,20:40:00,12/3/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,GAS STATION,,,1006302,180056,40.66086959,-73.92051859,"(40.660869587, -73.92051859)"
823442318,11/21/2015,20:10:00,11/21/2015,20:15:00,11/21/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,GAS STATION,,,1014600,243849,40.83594059,-73.89032194,"(40.835940593, -73.890321938)"
664399989,11/19/2015,1:30:00,11/19/2015,1:40:00,11/19/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,INSIDE,GAS STATION,,,1032672,206550,40.73348438,-73.82528192,"(40.73348438, -73.825281924)"
987547964,11/16/2015,19:55:00,,,11/16/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,GAS STATION,,,1038784,185089,40.67454355,-73.80340206,"(40.674543547, -73.803402057)"
756114147,11/11/2015,0:21:00,11/11/2015,0:22:00,11/11/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,GAS STATION,,,1001758,194897,40.70161491,-73.93685814,"(40.701614908, -73.936858136)"
493842674,11/7/2015,5:25:00,11/7/2015,5:28:00,11/7/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,GAS STATION,,,957842,152026,40.5839212,-74.09507512,"(40.583921202, -74.095075124)"
662918053,10/22/2015,3:25:00,10/22/2015,3:35:00,10/22/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,GAS STATION,,,989854,175327,40.6479152,-73.97980666,"(40.647915199, -73.979806659)"
857734053,10/6/2015,13:42:00,10/6/2015,13:44:00,10/6/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,GAS STATION,,,994884,192098,40.69394323,-73.96165391,"(40.693943234, -73.96165391)"
913818244,10/5/2015,0:01:00,10/5/2015,8:00:00,10/5/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,GAS STATION,,,1004229,186063,40.67736238,-73.92797258,"(40.67736238, -73.927972575)"
353592383,9/19/2015,4:40:00,,,9/19/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1028073,263024,40.88851353,-73.84150762,"(40.888513527, -73.841507621)"
914023286,9/2/2015,2:30:00,9/2/2015,2:35:00,9/2/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1028933,255059,40.86664779,-73.83845041,"(40.866647787, -73.838450408)"
821047295,8/27/2015,2:39:00,8/27/2015,2:41:00,8/27/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,GAS STATION,,,1023556,240430,40.82652111,-73.85797663,"(40.826521112, -73.857976625)"
615431296,8/22/2015,3:30:00,8/22/2015,3:40:00,8/22/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,GAS STATION,,,1015580,259160,40.87796126,-73.88670884,"(40.877961257, -73.886708837)"
529184523,8/21/2015,17:22:00,8/21/2015,17:25:00,8/21/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,GAS STATION,,,1009043,174078,40.64445404,-73.91066108,"(40.644454036, -73.910661081)"
433571461,8/9/2015,21:58:00,8/9/2015,22:00:00,8/9/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,GAS STATION,,,1014374,251562,40.85711127,-73.89110401,"(40.85711127, -73.891104011)"
879818067,7/30/2015,8:50:00,7/30/2015,9:10:00,7/30/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,GAS STATION,,,1006041,182993,40.66893165,-73.92144983,"(40.668931646, -73.921449828)"
410633268,7/28/2015,21:30:00,7/28/2015,21:35:00,7/28/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,123,FRONT OF,GAS STATION,,,919759,127789,40.51720021,-74.23194947,"(40.517200213, -74.231949465)"
882667434,7/25/2015,21:40:00,,,7/25/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,GAS STATION,,,947733,148400,40.57393268,-74.13144976,"(40.573932675, -74.131449758)"
281345944,7/12/2015,2:50:00,,,7/12/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,GAS STATION,,,1015911,252122,40.85864292,-73.88554516,"(40.858642923, -73.885545159)"
439851265,7/10/2015,4:23:00,7/10/2015,4:30:00,7/10/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,GAS STATION,,,1035588,195927,40.70431041,-73.81484127,"(40.704310414, -73.814841267)"
264719537,7/10/2015,1:57:00,7/10/2015,2:00:00,7/10/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1031990,261854,40.88528193,-73.82734945,"(40.885281929, -73.827349454)"
995455782,6/30/2015,3:09:00,6/30/2015,3:11:00,6/30/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1030333,255666,40.86830662,-73.83338456,"(40.868306616, -73.833384556)"
202153668,6/29/2015,4:00:00,6/29/2015,4:15:00,6/29/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,FRONT OF,GAS STATION,,,1020907,252346,40.85923841,-73.86748314,"(40.859238405, -73.86748314)"
473440215,6/16/2015,2:30:00,6/16/2015,2:35:00,6/16/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,GAS STATION,,,1042706,182568,40.66759896,-73.78928485,"(40.667598957, -73.78928485)"
568182228,6/15/2015,14:45:00,6/15/2015,14:50:00,6/15/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1031990,261854,40.88528193,-73.82734945,"(40.885281929, -73.827349454)"
441988308,6/7/2015,3:25:00,6/7/2015,3:30:00,6/7/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,GAS STATION,,,1004293,234706,40.81087506,-73.9275969,"(40.810875059, -73.927596896)"
538732613,5/28/2015,8:00:00,5/28/2015,8:05:00,5/28/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,GAS STATION,,,1006302,180056,40.66086959,-73.92051859,"(40.660869587, -73.92051859)"
977396064,5/6/2015,18:45:00,5/6/2015,18:55:00,5/6/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,GAS STATION,,,1018714,214946,40.75659468,-73.87560302,"(40.756594678, -73.875603018)"
207174785,4/5/2015,15:20:00,4/5/2015,15:25:00,4/5/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,GAS STATION,,,1041258,224012,40.78136182,-73.79415338,"(40.781361816, -73.794153384)"
725380089,4/2/2015,9:10:00,4/2/2015,9:25:00,4/2/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,GAS STATION,,,988282,150505,40.57978478,-73.98548639,"(40.579784779, -73.985486394)"
482699523,3/29/2015,5:15:00,3/29/2015,5:30:00,3/29/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,GAS STATION,,,1023322,236028,40.81443992,-73.85884777,"(40.814439915, -73.858847769)"
905055371,3/26/2015,5:42:00,,,3/26/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,GAS STATION,,,1011580,247975,40.84727512,-73.90121886,"(40.847275116, -73.901218858)"
663543217,3/24/2015,21:14:00,3/24/2015,21:18:00,3/24/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,GAS STATION,,,1025642,257097,40.87225751,-73.85033638,"(40.872257512, -73.85033638)"
356033748,3/15/2015,17:35:00,3/15/2015,17:40:00,3/15/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,GAS STATION,,,988282,150505,40.57978478,-73.98548639,"(40.579784779, -73.985486394)"
407313228,3/8/2015,10:35:00,3/8/2015,10:37:00,3/8/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,GAS STATION,,,1059649,202869,40.72319215,-73.72798345,"(40.723192154, -73.727983452)"
978944689,3/5/2015,22:00:00,3/5/2015,22:05:00,3/5/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,INSIDE,GAS STATION,,,,,,,
828569611,3/4/2015,6:50:00,3/4/2015,7:00:00,3/4/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,GAS STATION,,,1006041,182993,40.66893165,-73.92144983,"(40.668931646, -73.921449828)"
690769589,2/28/2015,17:31:00,2/28/2015,17:40:00,2/28/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,COMMERCIAL BUILDING,,,1000674,241559,40.82969208,-73.94065362,"(40.829692079, -73.940653616)"
155115536,2/23/2015,4:20:00,,,2/23/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,GAS STATION,,,1026058,243501,40.83493863,-73.848917,"(40.834938626, -73.848916999)"
917046920,2/20/2015,2:25:00,2/20/2015,2:35:00,2/20/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,GAS STATION,,,1042946,249123,40.85027324,-73.78783867,"(40.850273239, -73.787838665)"
621225827,2/11/2015,9:40:00,2/11/2015,9:45:00,2/11/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,GAS STATION,,,1004582,238158,40.82034917,-73.92654244,"(40.820349171, -73.926542438)"
254080265,2/8/2015,3:49:00,2/8/2015,3:51:00,2/8/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1031609,261989,40.88565451,-73.82872639,"(40.885654514, -73.828726385)"
687087249,1/26/2015,22:30:00,,,1/26/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1020888,259064,40.87767733,-73.8675151,"(40.877677329, -73.867515096)"
125650025,1/17/2015,21:00:00,1/17/2015,21:05:00,1/17/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,GAS STATION,,,1033612,195644,40.70354489,-73.82197014,"(40.703544891, -73.821970138)"
884860847,1/15/2015,21:58:00,,,1/15/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,GAS STATION,,,1060491,206729,40.73377965,-73.72490204,"(40.733779645, -73.724902044)"
660259705,1/14/2015,0:15:00,,,1/14/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1025642,257097,40.87225751,-73.85033638,"(40.872257512, -73.85033638)"
368211226,1/12/2015,20:48:00,1/12/2015,20:51:00,1/12/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,GAS STATION,,,1065712,208222,40.73783099,-73.70604524,"(40.737830994, -73.706045237)"
968520463,1/3/2015,22:10:00,1/3/2015,22:15:00,1/3/2015,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,GAS STATION,,,1041646,209130,40.74051214,-73.79287943,"(40.740512143, -73.792879432)"
948578649,12/26/2014,1:30:00,12/26/2014,1:35:00,12/26/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,GAS STATION,,,1012669,250286,40.85361469,-73.89727294,"(40.853614686, -73.897272944)"
407917508,12/18/2014,21:55:00,12/18/2014,22:05:00,12/19/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,GAS STATION,,,1018862,257382,40.87306894,-73.87484998,"(40.873068939, -73.874849976)"
416433523,12/18/2014,6:01:00,12/18/2014,6:10:00,12/18/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,GAS STATION,,,1032437,211635,40.7474427,-73.82609344,"(40.747442699, -73.826093439)"
625703175,12/9/2014,5:45:00,,,12/9/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,GAS STATION,,,1009905,256234,40.86994861,-73.90724143,"(40.86994861, -73.907241429)"
627037392,12/6/2014,2:10:00,,,12/6/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,GAS STATION,,,1042706,182568,40.66759896,-73.78928485,"(40.667598957, -73.78928485)"
344789214,12/4/2014,22:03:00,12/4/2014,22:08:00,12/4/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,GAS STATION,,,1029005,187000,40.67984364,-73.83864335,"(40.679843642, -73.838643347)"
142009406,12/1/2014,1:10:00,,,12/1/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,GAS STATION,,,1023322,236028,40.81443992,-73.85884777,"(40.814439915, -73.858847769)"
189996560,11/29/2014,0:49:00,11/29/2014,0:50:00,11/29/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,GAS STATION,,,994193,150972,40.58106194,-73.96420634,"(40.581061944, -73.964206337)"
323014614,11/27/2014,2:45:00,11/27/2014,2:55:00,11/27/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1031990,261854,40.88528193,-73.82734945,"(40.885281929, -73.827349454)"
201367903,11/25/2014,21:00:00,11/25/2014,21:10:00,11/25/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,GAS STATION,,,1011682,199506,40.71424032,-73.90104808,"(40.714240319, -73.901048078)"
377322415,11/24/2014,1:38:00,,,11/24/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,GAS STATION,,,1020498,251390,40.85661616,-73.86896688,"(40.856616163, -73.868966878)"
280656420,11/17/2014,20:30:00,11/17/2014,20:40:00,11/17/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,123,FRONT OF,GAS STATION,,,919759,127789,40.51720021,-74.23194947,"(40.517200213, -74.231949465)"
429498451,11/13/2014,2:19:00,11/13/2014,2:59:00,11/13/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,GAS STATION,,,1007169,165620,40.62124367,-73.91744267,"(40.621243671, -73.917442667)"
811928538,11/8/2014,20:24:00,11/8/2014,20:26:00,11/8/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,GAS STATION,,,1065712,208222,40.73783099,-73.70604524,"(40.737830994, -73.706045237)"
208901518,11/4/2014,22:28:00,,,11/4/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,GROCERY/BODEGA,,,1027797,263072,40.88864664,-73.84250551,"(40.888646638, -73.842505511)"
198539206,11/2/2014,18:55:00,11/2/2014,19:00:00,11/2/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,GAS STATION,,,947733,148400,40.57393268,-74.13144976,"(40.573932675, -74.131449758)"
494632684,10/28/2014,1:00:00,10/28/2014,1:05:00,10/28/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,GAS STATION,,,1023322,236028,40.81443992,-73.85884777,"(40.814439915, -73.858847769)"
713191908,10/25/2014,23:45:00,,,10/26/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,GAS STATION,,,1007413,248875,40.84975726,-73.9162771,"(40.849757263, -73.916277104)"
818768159,10/24/2014,4:58:00,10/24/2014,5:01:00,10/24/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,GAS STATION,,,1021316,253601,40.86268129,-73.86599763,"(40.862681292, -73.86599763)"
954681747,10/20/2014,21:30:00,10/20/2014,21:36:00,10/20/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1028968,260450,40.88144422,-73.83828788,"(40.881444224, -73.838287883)"
269638789,10/16/2014,21:25:00,10/16/2014,21:32:00,10/16/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,GAS STATION,,,987908,174328,40.64517418,-73.98681988,"(40.645174177, -73.986819879)"
204046524,10/16/2014,20:43:00,10/16/2014,20:45:00,10/16/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,GAS STATION,,,980858,169872,40.63294351,-74.01222224,"(40.632943512, -74.012222238)"
362363783,10/12/2014,19:15:00,10/12/2014,19:20:00,10/12/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,GAS STATION,,,1015946,238949,40.82248678,-73.88548089,"(40.822486775, -73.885480888)"
998553073,10/7/2014,21:55:00,10/7/2014,21:57:00,10/7/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,GAS STATION,,,1025422,188033,40.68269638,-73.85155503,"(40.682696378, -73.851555032)"
395208191,10/4/2014,19:35:00,10/4/2014,19:38:00,10/4/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,GAS STATION,,,1014628,201541,40.71981628,-73.89041202,"(40.719816278, -73.890412024)"
695383784,9/25/2014,5:18:00,9/25/2014,5:20:00,9/25/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,REAR OF,GAS STATION,,,960620,163292,40.61485192,-74.08511323,"(40.614851923, -74.085113228)"
948899033,9/16/2014,20:30:00,9/16/2014,21:00:00,9/16/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,GAS STATION,,,1015911,252122,40.85864292,-73.88554516,"(40.858642923, -73.885545159)"
410141762,9/13/2014,10:20:00,9/13/2014,10:23:00,9/13/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,GAS STATION,,,1046496,197769,40.70929625,-73.77548264,"(40.709296246, -73.775482638)"
640270787,9/9/2014,2:30:00,9/9/2014,2:35:00,9/9/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,GAS STATION,,,1061335,218048,40.76483998,-73.72172693,"(40.764839981, -73.721726927)"
250622017,9/8/2014,1:36:00,9/8/2014,1:43:00,9/8/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,GAS STATION,,,1030333,255666,40.86830662,-73.83338456,"(40.868306616, -73.833384556)"
310618155,8/27/2014,5:40:00,8/27/2014,5:48:00,8/27/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,GAS STATION,,,997127,186631,40.67893459,-73.95357582,"(40.678934591, -73.953575819)"
161949203,8/24/2014,7:05:00,,,8/24/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,GAS STATION,,,1042654,184622,40.67323706,-73.7894545,"(40.673237055, -73.789454498)"
587577934,8/23/2014,14:45:00,8/23/2014,15:05:00,8/23/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,GAS STATION,,,1018947,245282,40.83985775,-73.87460526,"(40.83985775, -73.874605258)"
371467752,7/23/2014,2:00:00,7/23/2014,2:05:00,7/23/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,GAS STATION,,,1032170,260888,40.88262959,-73.8267054,"(40.88262959, -73.826705396)"
254085751,7/22/2014,20:50:00,7/22/2014,21:00:00,7/22/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,GAS STATION,,,1032780,186007,40.6770982,-73.82504028,"(40.677098195, -73.82504028)"
597356916,7/19/2014,21:15:00,7/19/2014,21:20:00,7/19/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,GAS STATION,,,994629,161980,40.61127619,-73.96261982,"(40.611276188, -73.962619815)"
520692622,7/14/2014,0:05:00,7/14/2014,0:10:00,7/14/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,GAS STATION,,,942128,167185,40.62546877,-74.15174288,"(40.625468768, -74.15174288)"
111013916,7/13/2014,11:30:00,7/13/2014,11:35:00,7/13/2014,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,GAS STATION,,,1003095,186144,40.67758719,-73.93206068,"(40.677587193, -73.932060677)"
